42.37666,-71.26561
42.37662,-71.2658299
42.37664,-71.26618
42.37669,-71.26698
42.3768,-71.26701
42.37708,-71.26679
42.37724,-71.26667
42.37756,-71.26647
42.37792,-71.26628
42.37878,-71.26575
42.37945,-71.26542
42.37966,-71.2653
42.37981,-71.26525
42.3801599,-71.26519
42.38064,-71.26513
42.38085,-71.26511
42.38103,-71.26511
42.38115,-71.26512
42.38127,-71.26515
42.38142,-71.26523
42.38158,-71.26533
42.38191,-71.26557
42.38204,-71.26564
42.38214,-71.26568
42.38227,-71.26571
42.38244,-71.26573
42.38265,-71.26571
42.38296,-71.26561
42.3831599,-71.26553
42.3831599,-71.26546
42.38336,-71.26541
42.38357,-71.26521
42.38375,-71.265
42.38392,-71.26477
42.38408,-71.26458
42.3841899,-71.26448
42.3842799,-71.26442
42.38446,-71.26437
42.3845699,-71.26437
42.3847499,-71.2644
42.38525,-71.26454
42.38545,-71.26463
42.38557,-71.2647099
42.3857,-71.26483
42.38582,-71.26499
42.38592,-71.26514
42.38595,-71.2651
42.38619,-71.26558
42.3863399,-71.26578
42.38646,-71.26589
42.38656,-71.26592
42.38666,-71.26594
42.38676,-71.26592
42.38688,-71.26587
42.387,-71.26577
42.38712,-71.26563
42.38709,-71.26558
42.3871899,-71.26555
42.38733,-71.26536
42.38755,-71.26513
42.3876599,-71.26499
42.38777,-71.2649
42.38794,-71.26479
42.38825,-71.2646199
42.38843,-71.26449
42.3885099,-71.26442
42.38859,-71.26429
42.3887,-71.26414
42.38882,-71.26401
42.38893,-71.26391
42.38906,-71.26382
42.38918,-71.26375
42.38931,-71.26371
42.3894499,-71.26369
42.39021,-71.26372
42.39089,-71.2637699
42.39125,-71.26378
42.3915,-71.26381
42.39163,-71.26385
42.39178,-71.26391
42.39195,-71.26403
42.39204,-71.26412
42.39242,-71.26442
42.39267,-71.26461
42.39277,-71.26467
42.3929,-71.26472
42.39309,-71.26473
42.3934,-71.26473
42.39385,-71.26468
42.39432,-71.2646199
42.39479,-71.26451
42.39482,-71.26443
42.39502,-71.26445
42.39609,-71.2642
42.39629,-71.26414
42.39683,-71.26399
42.39706,-71.26389
42.39722,-71.26385
42.39729,-71.26342
42.39732,-71.26316
42.3973299,-71.26301
42.39729,-71.26219
42.39727,-71.26154
42.39716,-71.26088
42.397,-71.25982
42.39694,-71.25949
42.39703,-71.2594699
42.39715,-71.25948
42.39728,-71.25953
42.39741,-71.2596
42.3977,-71.25972
42.39773,-71.25962
42.39781,-71.25973
42.39793,-71.25971
42.39806,-71.25967
42.39954,-71.25914
42.39976,-71.25907
42.40045,-71.25883
42.40063,-71.25878
42.40075,-71.25877
42.40119,-71.25878
42.40134,-71.25881
42.40156,-71.25886
42.4018,-71.2588899
42.40193,-71.25891
42.40208,-71.2589
42.40208,-71.25886
42.4022099,-71.2589
42.4024,-71.25888
42.4025899,-71.25885
42.40278,-71.25879
42.40298,-71.2587099
42.40352,-71.2584399
42.40415,-71.2581
42.40467,-71.25784
42.40499,-71.25767
42.40684,-71.25669
42.40699,-71.25662
42.40697,-71.2565599
42.40761,-71.25629
42.40895,-71.25558
42.40954,-71.25529
42.4097,-71.25523
42.40984,-71.2552
42.41045,-71.25508
42.41055,-71.2550399
42.41068,-71.25498
42.41059,-71.25488
42.4105599,-71.25491
42.41048,-71.25473
42.41037,-71.25461
42.40998,-71.25416
42.40976,-71.25395
42.40923,-71.25354
42.34993,-71.22997
42.34963,-71.22973
42.34925,-71.22946
42.3490899,-71.2293399
42.34865,-71.22903
42.34847,-71.22938
42.34835,-71.22967
42.34826,-71.22989
42.34819,-71.23007
42.34814,-71.23021
42.3481,-71.23036
42.34808,-71.2305499
42.34807,-71.23078
42.34807,-71.23139
42.34796,-71.23174
42.34786,-71.23188
42.34774,-71.23195
42.3476,-71.23196
42.34749,-71.23195
42.34735,-71.23192
42.34727,-71.23185
42.34718,-71.23165
42.34719,-71.23151
42.34723,-71.23135
42.34729,-71.23117
42.34738,-71.2309
42.34742,-71.23074
42.34745,-71.23057
42.34748,-71.23013
42.34758,-71.22905
42.34764,-71.2287
42.34767,-71.22835
42.34776,-71.2277299
42.34788,-71.22703
42.34805,-71.22539
42.3481499,-71.22423
42.34821,-71.2236999
42.34833,-71.22288
42.34855,-71.22162
42.3490899,-71.21924
42.34981,-71.21599
42.34998,-71.21503
42.35011,-71.21409
42.3507,-71.2095
42.35082,-71.20873
42.35099,-71.20765
42.3512,-71.20648
42.35138,-71.2056
42.35166,-71.20431
42.35178,-71.20385
42.35199,-71.20301
42.3523,-71.20189
42.35399,-71.19611
42.35422,-71.19531
42.3544399,-71.19447
42.35463,-71.1937
42.35479,-71.1929399
42.35557,-71.18929
42.3557,-71.18862
42.35577,-71.18821
42.35637,-71.1849
42.35649,-71.18432
42.35671,-71.18334
42.3568,-71.1829
42.35699,-71.18204
42.35747,-71.17979
42.35758,-71.17915
42.35764,-71.1786599
42.3577,-71.17815
42.35772,-71.17769
42.35774,-71.17691
42.3577299,-71.17661
42.35737,-71.16775
42.35737,-71.1671999
