x1,y1,z1,x2,y2,z2,x3,y3,z3
-71.1426,42.361,-15530.69737,-71.1398,42.3554,14.33906062,-71.137,42.3638,114
-71.1426,42.3638,-14138.92478,-71.1398,42.3582,14.27751296,-71.1342,42.2322,10
-71.1398,42.235,-7629.783312,-71.1398,42.361,14.27768012,-71.1342,42.235,24
-71.1398,42.2378,-6973.6481,-71.1398,42.3638,14.54484501,-71.1342,42.2378,24
-71.1398,42.2406,-7049.988928,-71.137,42.2322,12.61605918,-71.1342,42.2406,27
-71.1398,42.2434,-7185.458724,-71.137,42.235,13.37825236,-71.1342,42.2434,105
-71.1398,42.2462,-7342.464964,-71.137,42.2378,12.95441841,-71.1342,42.2462,35
-71.1398,42.249,-7513.397269,-71.137,42.2406,12.58708204,-71.1342,42.249,50
-71.1398,42.2518,-7692.002754,-71.137,42.2434,12.55779831,-71.1342,42.2518,74
-71.1398,42.2546,-7873.669771,-71.137,42.2462,12.74118908,-71.1342,42.2546,25
-71.1398,42.2574,-8057.303665,-71.137,42.249,12.51248211,-71.1342,42.2574,5
-71.1398,42.2602,-8245.451295,-71.137,42.2518,12.30042782,-71.1342,42.2742,14
-71.1398,42.263,-8443.785504,-71.137,42.2574,18.65630291,-71.1342,42.277,87
-71.1398,42.2658,-8660.881789,-71.137,42.263,11.56361858,-71.1342,42.2798,158
-71.1398,42.2686,-8909.678634,-71.137,42.2686,14.86507265,-71.1342,42.2826,80
-71.1398,42.2714,-9219.873101,-71.137,42.2742,16.8797796,-71.1342,42.2854,49
-71.1398,42.2742,-9736.382127,-71.137,42.277,15.09853885,-71.1342,42.2882,78
-71.1398,42.277,-10230.44281,-71.137,42.2798,12.81942174,-71.1342,42.291,61
-71.1398,42.2798,-10324.65867,-71.137,42.2826,12.83890998,-71.1342,42.2938,14
-71.1398,42.2826,-10401.12554,-71.137,42.2854,12.93881066,-71.1342,42.2966,19
-71.1398,42.2854,-10543.12057,-71.137,42.2882,13.25889827,-71.1342,42.3022,1
-71.1398,42.2882,-10667.66728,-71.137,42.291,13.1512796,-71.1342,42.3078,6
-71.1398,42.291,-10793.51232,-71.137,42.2938,13.05092713,-71.1342,42.347,225
-71.1398,42.2938,-10926.21058,-71.137,42.2966,13.00481365,-71.1342,42.3498,365
-71.1398,42.2966,-10922.37966,-71.137,42.3022,14.0877236,-71.1342,42.3526,425
-71.1398,42.2994,-10920.69634,-71.137,42.305,13.45640409,-71.1342,42.3554,190
-71.1398,42.3022,-10980.31999,-71.137,42.347,14.3837571,-71.1342,42.3582,112
-71.1398,42.3442,-15929.19473,-71.137,42.3498,14.21045776,-71.1342,42.361,74
-71.1398,42.347,-17205.38239,-71.137,42.3526,14.41007857,-71.1342,42.3638,64
-71.1398,42.3498,-18902.1817,-71.137,42.3554,13.60452906,-71.1342,42.3666,4
-71.1398,42.3526,-18455.87412,-71.137,42.3582,13.59854259,-71.1314,42.2322,23
-71.1398,42.3554,-17608.09069,-71.137,42.361,15.28702574,-71.1314,42.235,64
-71.1398,42.3582,-16430.25475,-71.137,42.3638,14.54540275,-71.1314,42.2378,88
-71.1398,42.361,-15614.87018,-71.1342,42.2322,14.28447077,-71.1314,42.2406,14
-71.1398,42.3638,-14584.69645,-71.1342,42.235,13.12505475,-71.1314,42.2434,121
-71.137,42.2322,-6649.180103,-71.1342,42.2378,12.92481447,-71.1314,42.249,147
-71.137,42.235,-6909.432343,-71.1342,42.2406,12.89951978,-71.1314,42.2518,128
-71.137,42.2378,-7087.732264,-71.1342,42.2434,12.89837688,-71.1314,42.2546,57
-71.137,42.2406,-7206.692332,-71.1342,42.2462,13.32679582,-71.1314,42.2574,11
-71.137,42.2434,-7333.691824,-71.1342,42.249,12.93299706,-71.1314,42.2602,6
-71.137,42.2462,-7491.922043,-71.1342,42.2518,12.99150755,-71.1314,42.2686,30
-71.137,42.249,-7672.367062,-71.1342,42.2546,12.83731118,-71.1314,42.2714,39
-71.137,42.2518,-7860.709549,-71.1342,42.2574,14.25614974,-71.1314,42.2742,78
-71.137,42.2546,-8045.957623,-71.1342,42.2602,12.44508955,-71.1314,42.277,58
-71.137,42.2574,-8227.221382,-71.1342,42.263,13.59993207,-71.1314,42.2798,71
-71.137,42.2602,-8409.918592,-71.1342,42.2686,17.83495376,-71.1314,42.2826,167
-71.137,42.263,-8603.427419,-71.1342,42.2742,12.84141392,-71.1314,42.2854,211
-71.137,42.2658,-8820.717136,-71.1342,42.277,12.99479836,-71.1314,42.2882,51
-71.137,42.2686,-9074.213198,-71.1342,42.2798,12.98223573,-71.1314,42.291,56
-71.137,42.2714,-9389.005445,-71.1342,42.2826,12.87591183,-71.1314,42.2938,21
-71.137,42.2742,-9864.084433,-71.1342,42.2854,12.99711936,-71.1314,42.2966,62
-71.137,42.277,-10784.04213,-71.1342,42.2882,13.24707999,-71.1314,42.2994,9
-71.137,42.2798,-11352.5135,-71.1342,42.291,13.1396958,-71.1314,42.3022,16
-71.137,42.2826,-10881.28545,-71.1342,42.2938,13.04536947,-71.1314,42.305,13
-71.137,42.2854,-11125.60496,-71.1342,42.2966,13.56255987,-71.1314,42.3106,29
-71.137,42.2882,-11103.73075,-71.1342,42.2994,14.59364267,-71.1314,42.3498,669
-71.137,42.291,-11240.57111,-71.1342,42.3022,13.30056041,-71.1314,42.3526,717
-71.137,42.2938,-12566.09155,-71.1342,42.305,14.37176833,-71.1314,42.3554,360
-71.137,42.2966,-11370.12443,-71.1342,42.3078,14.0125788,-71.1314,42.3582,148
-71.137,42.2994,-11231.38995,-71.1342,42.347,15.73026009,-71.1314,42.361,122
-71.137,42.3022,-11277.62167,-71.1342,42.3498,14.37287589,-71.1314,42.3638,32
-71.137,42.305,-11385.58796,-71.1342,42.3526,14.09958232,-71.1286,42.2322,18
-71.137,42.347,-17998.76724,-71.1342,42.3554,13.68776935,-71.1286,42.235,61
-71.137,42.3498,-20016.44767,-71.1342,42.3582,13.43867334,-71.1286,42.2378,30
-71.137,42.3526,-21574.64067,-71.1342,42.361,13.83294895,-71.1286,42.2462,34
-71.137,42.3554,-20337.98183,-71.1342,42.3638,14.03216366,-71.1286,42.249,33
-71.137,42.3582,-17719.03116,-71.1342,42.3666,17.21741103,-71.1286,42.2518,69
-71.137,42.361,-16405.46138,-71.1314,42.2322,12.89445771,-71.1286,42.2546,134
-71.137,42.3638,-16266.87045,-71.1314,42.235,12.85294774,-71.1286,42.2574,111
-71.1342,42.2322,-6721.320097,-71.1314,42.2378,12.90389189,-71.1286,42.2602,19
-71.1342,42.235,-7056.611761,-71.1314,42.2406,14.05009131,-71.1286,42.2658,32
-71.1342,42.2378,-7453.954241,-71.1314,42.2434,13.18394734,-71.1286,42.2686,48
-71.1342,42.2406,-7432.839858,-71.1314,42.2462,15.54831588,-71.1286,42.2714,36
-71.1342,42.2434,-7496.09711,-71.1314,42.249,13.0318334,-71.1286,42.2742,52
-71.1342,42.2462,-7658.739502,-71.1314,42.2518,12.93674822,-71.1286,42.277,29
-71.1342,42.249,-7864.445858,-71.1314,42.2546,12.91354691,-71.1286,42.2798,35
-71.1342,42.2518,-8080.002621,-71.1314,42.2574,12.61665413,-71.1286,42.2826,97
-71.1342,42.2546,-8266.319404,-71.1314,42.2602,12.02611109,-71.1286,42.2854,291
-71.1342,42.2574,-8437.724439,-71.1314,42.2658,12.92651069,-71.1286,42.2882,128
-71.1342,42.2602,-8604.407006,-71.1314,42.2686,12.40565509,-71.1286,42.291,29
-71.1342,42.263,-8780.811455,-71.1314,42.2714,12.60896955,-71.1286,42.2966,32
-71.1342,42.2658,-8993.596797,-71.1314,42.2742,12.828818,-71.1286,42.2994,28
-71.1342,42.2686,-9277.712066,-71.1314,42.277,12.93377212,-71.1286,42.3022,3
-71.1342,42.2714,-9522.050573,-71.1314,42.2798,12.8971473,-71.1286,42.305,14
-71.1342,42.2742,-9905.328423,-71.1314,42.2826,12.99837019,-71.1286,42.3078,14
-71.1342,42.277,-10478.83872,-71.1314,42.2854,13.09879536,-71.1286,42.3106,22
-71.1342,42.2798,-11626.53271,-71.1314,42.2882,13.35689969,-71.1286,42.3134,13
-71.1342,42.2826,-11538.13509,-71.1314,42.291,13.14872886,-71.1286,42.3498,176
-71.1342,42.2854,-11452.38264,-71.1314,42.2938,12.38407238,-71.1286,42.3526,445
-71.1342,42.2882,-11859.15599,-71.1314,42.2966,16.86171919,-71.1286,42.3554,222
-71.1342,42.291,-11547.72317,-71.1314,42.2994,15.51448565,-71.1286,42.3582,195
-71.1342,42.2938,-11776.79707,-71.1314,42.3022,13.24405611,-71.1286,42.361,34
-71.1342,42.2966,-11584.08918,-71.1314,42.305,13.39302848,-71.1286,42.3638,79
-71.1342,42.2994,-11524.92235,-71.1314,42.3078,17.6577225,-71.1258,42.235,25
-71.1342,42.3022,-11587.59722,-71.1314,42.3106,13.63901201,-71.1258,42.2378,42
-71.1342,42.305,-11712.20947,-71.1314,42.3134,13.91010821,-71.1258,42.2406,126
-71.1342,42.3078,-11873.38247,-71.1314,42.3498,14.47249435,-71.1258,42.2434,8
-71.1342,42.347,-18834.07582,-71.1314,42.3526,14.43555868,-71.1258,42.2462,17
-71.1342,42.3498,-22639.07978,-71.1314,42.3554,14.19845041,-71.1258,42.249,72
-71.1342,42.3526,-27167.17755,-71.1314,42.3582,13.42094433,-71.1258,42.2518,172
-71.1342,42.3554,-29141.7155,-71.1314,42.361,13.19423438,-71.1258,42.2546,158
-71.1342,42.3582,-19238.21943,-71.1314,42.3638,15.04449478,-71.1258,42.2574,109
-71.1342,42.361,-17116.19831,-71.1314,42.3666,14.32383305,-71.1258,42.2602,80
-71.1342,42.3638,-16438.88977,-71.1286,42.2322,13.28442852,-71.1258,42.263,60
-71.1342,42.3666,-14573.1453,-71.1286,42.235,12.68034309,-71.1258,42.2658,49
-71.1314,42.2294,-6524.881617,-71.1286,42.2378,14.09648543,-71.1258,42.2686,23
-71.1314,42.2322,-6780.40684,-71.1286,42.2406,14.65605505,-71.1258,42.2714,46
-71.1314,42.235,-7201.557857,-71.1286,42.2434,12.93443159,-71.1258,42.2742,33
-71.1314,42.2378,-9565.468391,-71.1286,42.2462,12.96337602,-71.1258,42.277,48
-71.1314,42.2406,-7630.353162,-71.1286,42.249,12.81710129,-71.1258,42.2798,43
-71.1314,42.2434,-7645.980203,-71.1286,42.2518,12.69099875,-71.1258,42.2826,40
-71.1314,42.2462,-7845.290154,-71.1286,42.2546,12.70238,-71.1258,42.2854,131
-71.1314,42.249,-8110.622199,-71.1286,42.2574,12.65773799,-71.1258,42.2882,225
-71.1314,42.2518,-8791.642199,-71.1286,42.2602,13.21410426,-71.1258,42.291,28
-71.1314,42.2546,-8569.727339,-71.1286,42.263,12.62112798,-71.1258,42.2966,1
-71.1314,42.2574,-8719.931244,-71.1286,42.2658,12.76941956,-71.1258,42.3022,117
-71.1314,42.2602,-8847.273423,-71.1286,42.2686,12.58133849,-71.1258,42.305,25
-71.1314,42.263,-8978.387976,-71.1286,42.2714,12.63159712,-71.1258,42.3078,9
-71.1314,42.2658,-9154.856556,-71.1286,42.2742,12.90074366,-71.1258,42.3106,29
-71.1314,42.2686,-9403.309054,-71.1286,42.277,12.81142842,-71.1258,42.3134,4
-71.1314,42.2714,-9626.203018,-71.1286,42.2798,12.89363637,-71.1258,42.319,7
-71.1314,42.2742,-9952.322659,-71.1286,42.2826,12.97091223,-71.1258,42.3526,309
-71.1314,42.277,-10384.71977,-71.1286,42.2854,13.50941356,-71.1258,42.3554,131
-71.1314,42.2798,-10948.15053,-71.1286,42.2882,13.42383729,-71.1258,42.3582,110
-71.1314,42.2826,-11620.23015,-71.1286,42.291,13.21204578,-71.1258,42.361,25
-71.1314,42.2854,-12434.80302,-71.1286,42.2938,13.05526157,-71.1258,42.3638,6
-71.1314,42.2882,-12190.55252,-71.1286,42.2994,13.17148002,-71.1258,42.3666,16
-71.1314,42.291,-11747.42375,-71.1286,42.3022,17.7361987,-71.1258,42.3694,1
-71.1314,42.2938,-11702.50341,-71.1286,42.305,13.30879941,-71.123,42.2434,75
-71.1314,42.2966,-11869.82442,-71.1286,42.3078,13.39779903,-71.123,42.2462,52
-71.1314,42.2994,-11874.57789,-71.1286,42.3106,13.40313438,-71.123,42.249,49
-71.1314,42.3022,-11920.78184,-71.1286,42.3134,14.21164491,-71.123,42.2518,101
-71.1314,42.305,-12064.48092,-71.1286,42.3162,15.41882308,-71.123,42.2546,422
-71.1314,42.3078,-12707.81506,-71.1286,42.3498,15.00622153,-71.123,42.2574,1034
-71.1314,42.3106,-12416.08677,-71.1286,42.3526,14.26618721,-71.123,42.2602,109
-71.1314,42.3134,-12599.36845,-71.1286,42.3554,13.5996669,-71.123,42.263,62
-71.1314,42.3498,-26585.09838,-71.1286,42.3582,13.43412013,-71.123,42.2658,17
-71.1314,42.3526,-36863.9153,-71.1286,42.361,13.82732647,-71.123,42.2686,21
-71.1314,42.3554,-26134.26426,-71.1286,42.3638,14.96846261,-71.123,42.2714,32
-71.1314,42.3582,-19700.92747,-71.1286,42.3694,18.52440091,-71.123,42.2742,24
-71.1314,42.361,-17444.72498,-71.1258,42.235,12.50457752,-71.123,42.277,104
-71.1314,42.3638,-16442.60421,-71.1258,42.2378,14.21146117,-71.123,42.2798,74
-71.1314,42.3666,-14857.71055,-71.1258,42.2406,12.62145141,-71.123,42.2826,176
-71.1314,42.3722,-13132.72326,-71.1258,42.2434,13.44296752,-71.123,42.2854,52
-71.1286,42.2322,-6793.828065,-71.1258,42.2462,12.70705648,-71.123,42.2882,121
-71.1286,42.235,-7091.159229,-71.1258,42.249,12.66485691,-71.123,42.291,322
-71.1286,42.2378,-7405.095003,-71.1258,42.2518,15.56285555,-71.123,42.2938,99
-71.1286,42.2406,-7577.561374,-71.1258,42.2546,12.98509091,-71.123,42.2966,31
-71.1286,42.2434,-7782.256816,-71.1258,42.2574,13.71892886,-71.123,42.305,2
-71.1286,42.2462,-8077.3185,-71.1258,42.2602,12.60406308,-71.123,42.3078,7
-71.1286,42.249,-8466.193108,-71.1258,42.263,12.64713375,-71.123,42.3106,20
-71.1286,42.2518,-8799.15823,-71.1258,42.2658,12.73904805,-71.123,42.3134,13
-71.1286,42.2546,-9015.420443,-71.1258,42.2686,12.59362993,-71.123,42.3162,3
-71.1286,42.2574,-9169.373809,-71.1258,42.2714,12.60374077,-71.123,42.319,4
-71.1286,42.2602,-9182.01976,-71.1258,42.2742,12.79102196,-71.123,42.3218,35
-71.1286,42.263,-9202.525364,-71.1258,42.277,12.83848359,-71.123,42.3526,240
-71.1286,42.2658,-9305.558777,-71.1258,42.2798,12.87468904,-71.123,42.3554,5
-71.1286,42.2686,-9481.503403,-71.1258,42.2826,13.22817213,-71.123,42.3582,25
-71.1286,42.2714,-9714.825234,-71.1258,42.2854,13.18297002,-71.123,42.361,12
-71.1286,42.2742,-10012.60937,-71.1258,42.2882,13.01423383,-71.123,42.3638,12
-71.1286,42.277,-10384.56789,-71.1258,42.291,13.0683697,-71.123,42.3666,2
-71.1286,42.2798,-10856.73744,-71.1258,42.2938,16.9120063,-71.1202,42.2434,159
-71.1286,42.2826,-11610.16605,-71.1258,42.3022,14.98325626,-71.1202,42.2462,75
-71.1286,42.2854,-14482.46806,-71.1258,42.305,13.3866944,-71.1202,42.249,53
-71.1286,42.2882,-12733.68252,-71.1258,42.3078,13.53410147,-71.1202,42.2518,126
-71.1286,42.291,-11950.50741,-71.1258,42.3106,13.45805511,-71.1202,42.2546,173
-71.1286,42.2938,-11869.23088,-71.1258,42.3134,13.58577626,-71.1202,42.2574,230
-71.1286,42.2966,-11962.32398,-71.1258,42.3162,16.0386411,-71.1202,42.2602,111
-71.1286,42.2994,-12093.78623,-71.1258,42.319,13.7726505,-71.1202,42.263,143
-71.1286,42.3022,-12235.57386,-71.1258,42.3526,15.15586186,-71.1202,42.2658,321
-71.1286,42.305,-12415.76774,-71.1258,42.3554,13.85507764,-71.1202,42.2686,112
-71.1286,42.3078,-12626.01662,-71.1258,42.3582,13.44686847,-71.1202,42.2714,191
-71.1286,42.3106,-12820.81833,-71.1258,42.361,13.07197016,-71.1202,42.2742,143
-71.1286,42.3134,-13023.61708,-71.1258,42.3638,15.06822448,-71.1202,42.277,159
-71.1286,42.3162,-13235.75402,-71.123,42.235,13.92216524,-71.1202,42.2798,258
-71.1286,42.3498,-21774.16002,-71.123,42.2434,12.81581104,-71.1202,42.2826,130
-71.1286,42.3526,-27710.25934,-71.123,42.2462,12.68692338,-71.1202,42.2854,141
-71.1286,42.3554,-21568.40447,-71.123,42.249,12.53198794,-71.1202,42.2882,59
-71.1286,42.3582,-18880.95314,-71.123,42.2518,12.94837235,-71.1202,42.291,184
-71.1286,42.361,-17272.08982,-71.123,42.2546,13.47067847,-71.1202,42.2938,316
-71.1286,42.3638,-16329.77357,-71.123,42.2574,13.65236489,-71.1202,42.2966,5
-71.1286,42.3666,-15013.34517,-71.123,42.2602,12.76348324,-71.1202,42.2994,1
-71.1286,42.3694,-14125.97865,-71.123,42.263,12.60688807,-71.1202,42.305,11
-71.1286,42.3722,-13406.95086,-71.123,42.2658,12.81763913,-71.1202,42.3078,57
-71.1258,42.2322,-6793.144372,-71.123,42.2686,13.27638007,-71.1202,42.3106,64
-71.1258,42.235,-7030.704427,-71.123,42.2714,12.57728398,-71.1202,42.3134,43
-71.1258,42.2378,-7277.339347,-71.123,42.2742,12.70456177,-71.1202,42.3218,7
-71.1258,42.2406,-7534.164731,-71.123,42.277,12.8584106,-71.1202,42.3526,482
-71.1258,42.2434,-7820.46352,-71.123,42.2798,13.04766557,-71.1202,42.3554,1
-71.1258,42.2462,-8172.666011,-71.123,42.2826,13.03392207,-71.1202,42.3638,27
-71.1258,42.249,-8950.18345,-71.123,42.2854,12.9241066,-71.1202,42.3666,1
-71.1258,42.2518,-9713.841174,-71.123,42.2882,13.0372494,-71.1174,42.2462,96
-71.1258,42.2546,-9903.923966,-71.123,42.291,13.05278763,-71.1174,42.249,174
-71.1258,42.2574,-10314.32389,-71.123,42.2938,12.92666102,-71.1174,42.2518,79
-71.1258,42.2602,-9688.766359,-71.123,42.2994,17.90665835,-71.1174,42.2546,11
-71.1258,42.263,-9440.254455,-71.123,42.3022,14.91612085,-71.1174,42.2574,103
-71.1258,42.2658,-9458.325288,-71.123,42.3078,13.49765086,-71.1174,42.2602,163
-71.1258,42.2686,-9595.007195,-71.123,42.3106,13.66854549,-71.1174,42.263,139
-71.1258,42.2714,-9808.048083,-71.123,42.3134,13.57071503,-71.1174,42.2658,117
-71.1258,42.2742,-10087.94156,-71.123,42.319,11.8579326,-71.1174,42.2686,60
-71.1258,42.277,-10431.07968,-71.123,42.3218,12.84924146,-71.1174,42.2714,55
-71.1258,42.2798,-10842.37811,-71.123,42.3526,15.74053993,-71.1174,42.2742,80
-71.1258,42.2826,-11386.83594,-71.123,42.3554,16.51286001,-71.1174,42.277,119
-71.1258,42.2854,-12092.2825,-71.123,42.3582,13.83896198,-71.1174,42.2798,281
-71.1258,42.2882,-12425.78104,-71.123,42.361,14.10361199,-71.1174,42.2826,69
-71.1258,42.291,-12059.08113,-71.123,42.3638,17.06344573,-71.1174,42.2854,79
-71.1258,42.2938,-12079.70973,-71.123,42.3666,19.39188063,-71.1174,42.2882,87
-71.1258,42.2966,-12192.40859,-71.1202,42.2434,16.53621743,-71.1174,42.291,123
-71.1258,42.2994,-12372.04741,-71.1202,42.2462,12.70090359,-71.1174,42.2938,102
-71.1258,42.3022,-12586.74472,-71.1202,42.249,12.6972908,-71.1174,42.2966,120
-71.1258,42.305,-12821.11313,-71.1202,42.2518,12.92158453,-71.1174,42.2994,20
-71.1258,42.3078,-13062.14045,-71.1202,42.2546,13.13664193,-71.1174,42.3022,19
-71.1258,42.3106,-13295.05979,-71.1202,42.2574,13.25149579,-71.1174,42.305,69
-71.1258,42.3134,-13515.0262,-71.1202,42.2602,12.72905598,-71.1174,42.3078,93
-71.1258,42.3162,-13727.46439,-71.1202,42.263,12.68904657,-71.1174,42.3106,48
-71.1258,42.319,-13943.03705,-71.1202,42.2658,12.8099713,-71.1174,42.3134,23
-71.1258,42.3526,-22467.00947,-71.1202,42.2686,13.33316773,-71.1174,42.3162,28
-71.1258,42.3554,-19584.21522,-71.1202,42.2714,12.76586769,-71.1174,42.319,21
-71.1258,42.3582,-18378.15582,-71.1202,42.2742,12.84057325,-71.1174,42.3218,15
-71.1258,42.361,-17013.61832,-71.1202,42.277,13.10435033,-71.1174,42.3526,84
-71.1258,42.3638,-16084.87779,-71.1202,42.2798,13.25338132,-71.1174,42.361,68
-71.1258,42.3666,-15257.86141,-71.1202,42.2826,12.96911895,-71.1146,42.2462,23
-71.1258,42.3694,-14389.88244,-71.1202,42.2854,13.00017011,-71.1146,42.249,26
-71.123,42.235,-7015.097898,-71.1202,42.2882,14.30503032,-71.1146,42.2518,34
-71.123,42.2434,-7796.499141,-71.1202,42.291,14.40664443,-71.1146,42.2546,50
-71.123,42.2462,-8174.149717,-71.1202,42.2938,13.56790495,-71.1146,42.2574,13
-71.123,42.249,-8733.073101,-71.1202,42.2966,13.67351899,-71.1146,42.2602,108
-71.123,42.2518,-9470.712685,-71.1202,42.2994,13.81584384,-71.1146,42.263,99
-71.123,42.2546,-11003.47775,-71.1202,42.305,13.32794359,-71.1146,42.2658,50
-71.123,42.2574,-11960.9157,-71.1202,42.3078,13.64045464,-71.1146,42.2686,46
-71.123,42.2602,-10071.44338,-71.1202,42.3106,13.57639356,-71.1146,42.2714,1
-71.123,42.263,-9607.613507,-71.1202,42.3134,13.82281184,-71.1146,42.2742,205
-71.123,42.2658,-9602.502697,-71.1202,42.319,15.77209214,-71.1146,42.277,44
-71.123,42.2686,-9705.386545,-71.1202,42.3526,18.11288284,-71.1146,42.2798,46
-71.123,42.2714,-9900.283335,-71.1202,42.3554,13.39999511,-71.1146,42.2826,79
-71.123,42.2742,-10178.63165,-71.1202,42.3582,15.7909379,-71.1146,42.2854,43
-71.123,42.277,-10531.3126,-71.1202,42.361,14.24071293,-71.1146,42.2882,47
-71.123,42.2798,-10896.95742,-71.1202,42.3638,17.47847459,-71.1146,42.291,33
-71.123,42.2826,-11255.41301,-71.1202,42.3666,17.33404791,-71.1146,42.2938,101
-71.123,42.2854,-11622.92156,-71.1174,42.2462,12.80720878,-71.1146,42.2966,115
-71.123,42.2882,-11919.23115,-71.1174,42.249,13.09744867,-71.1146,42.2994,250
-71.123,42.291,-12393.04103,-71.1174,42.2518,12.96074188,-71.1146,42.3022,161
-71.123,42.2938,-12406.96731,-71.1174,42.2546,13.28155846,-71.1146,42.305,294
-71.123,42.2966,-12495.0701,-71.1174,42.2574,12.83119339,-71.1146,42.3078,177
-71.123,42.2994,-12737.96883,-71.1174,42.2602,13.01099969,-71.1146,42.3106,365
-71.123,42.3022,-13024.38982,-71.1174,42.263,13.69700935,-71.1146,42.3134,219
-71.123,42.305,-13324.04183,-71.1174,42.2658,13.04439973,-71.1146,42.3162,196
-71.123,42.3078,-13619.35043,-71.1174,42.2686,12.62531913,-71.1146,42.319,70
-71.123,42.3106,-13892.27471,-71.1174,42.2714,12.68944672,-71.1146,42.3218,109
-71.123,42.3134,-14117.56558,-71.1174,42.2742,13.24309623,-71.1146,42.3246,71
-71.123,42.3162,-14310.47529,-71.1174,42.277,13.4687961,-71.1146,42.3526,49
-71.123,42.319,-14501.373,-71.1174,42.2798,12.88731189,-71.1118,42.249,26
-71.123,42.3218,-14716.35799,-71.1174,42.2826,12.88430736,-71.1118,42.2518,17
-71.123,42.3526,-20305.5229,-71.1174,42.2854,12.79302882,-71.1118,42.2546,28
-71.123,42.3554,-19052.05933,-71.1174,42.2882,12.9243461,-71.1118,42.2574,13
-71.123,42.3582,-17886.22496,-71.1174,42.291,13.12609571,-71.1118,42.263,104
-71.123,42.361,-16965.37135,-71.1174,42.2938,13.30530013,-71.1118,42.2658,72
-71.123,42.3638,-16263.7826,-71.1174,42.2966,13.29483224,-71.1118,42.2686,84
-71.123,42.3666,-15840.00387,-71.1174,42.2994,16.58413006,-71.1118,42.2714,7
-71.1202,42.2434,-7779.425004,-71.1174,42.3022,13.85031908,-71.1118,42.2742,38
-71.1202,42.2462,-8133.740389,-71.1174,42.305,13.35863422,-71.1118,42.2798,18
-71.1202,42.249,-8611.740121,-71.1174,42.3078,13.44869752,-71.1118,42.2826,21
-71.1202,42.2518,-9406.849209,-71.1174,42.3106,13.78100519,-71.1118,42.2854,365
-71.1202,42.2546,-33497.85514,-71.1174,42.3134,13.84814983,-71.1118,42.2882,20
-71.1202,42.2574,-10708.29966,-71.1174,42.3162,14.01088544,-71.1118,42.291,13
-71.1202,42.2602,-9837.34598,-71.1174,42.319,14.00607926,-71.1118,42.2938,3
-71.1202,42.263,-9637.367918,-71.1174,42.3218,18.09969694,-71.1118,42.2966,22
-71.1202,42.2658,-9798.311869,-71.1174,42.3526,18.72360445,-71.1118,42.2994,112
-71.1202,42.2686,-9794.521742,-71.1174,42.361,16.91797241,-71.1118,42.3022,259
-71.1202,42.2714,-9979.815717,-71.1146,42.2462,12.75665799,-71.1118,42.305,52
-71.1202,42.2742,-10273.29599,-71.1146,42.249,12.85745108,-71.1118,42.3078,69
-71.1202,42.277,-10777.09391,-71.1146,42.2518,12.91704823,-71.1118,42.3106,55
-71.1202,42.2798,-11228.68319,-71.1146,42.2546,12.86935173,-71.1118,42.3134,107
-71.1202,42.2826,-11290.51211,-71.1146,42.2574,12.39257761,-71.1118,42.3162,196
-71.1202,42.2854,-11599.42789,-71.1146,42.2602,13.100505,-71.1118,42.319,235
-71.1202,42.2882,-11892.03607,-71.1146,42.263,12.7041777,-71.1118,42.3218,133
-71.1202,42.291,-12320.00121,-71.1146,42.2658,12.60328891,-71.1118,42.3246,68
-71.1202,42.2938,-12596.4092,-71.1146,42.2686,12.61129293,-71.1118,42.3274,64
-71.1202,42.2966,-12848.03001,-71.1146,42.2714,13.28349535,-71.1118,42.3302,290
-71.1202,42.2994,-13203.79003,-71.1146,42.2742,14.02388965,-71.1118,42.333,220
-71.1202,42.3022,-13592.23367,-71.1146,42.277,14.47070754,-71.109,42.263,270
-71.1202,42.305,-13987.04847,-71.1146,42.2798,12.64348645,-71.109,42.2658,61
-71.1202,42.3078,-14365.52477,-71.1146,42.2826,12.94523705,-71.109,42.2686,54
-71.1202,42.3106,-14751.24933,-71.1146,42.2854,12.82743486,-71.109,42.2714,90
-71.1202,42.3134,-14925.5076,-71.1146,42.2882,12.87446021,-71.109,42.2742,159
-71.1202,42.3162,-15031.56102,-71.1146,42.291,12.97885742,-71.109,42.277,11
-71.1202,42.319,-15171.99816,-71.1146,42.2938,13.26169089,-71.109,42.2854,57
-71.1202,42.3218,-15351.17541,-71.1146,42.2966,13.13341198,-71.109,42.2882,59
-71.1202,42.3526,-22493.79488,-71.1146,42.2994,13.3852877,-71.109,42.291,2
-71.1202,42.3554,-19064.66587,-71.1146,42.3022,13.87577312,-71.109,42.2994,42
-71.1202,42.3582,-17996.33165,-71.1146,42.305,14.49751743,-71.109,42.3022,17
-71.1202,42.361,-17248.57439,-71.1146,42.3078,14.45919505,-71.109,42.305,214
-71.1202,42.3638,-16356.19455,-71.1146,42.3106,13.95028181,-71.109,42.3078,41
-71.1202,42.3666,-16103.92681,-71.1146,42.3134,13.75020121,-71.109,42.3106,138
-71.1174,42.2462,-8074.204131,-71.1146,42.3162,14.26127748,-71.109,42.3134,59
-71.1174,42.249,-8476.607216,-71.1146,42.319,14.16692259,-71.109,42.3162,80
-71.1174,42.2518,-9072.765281,-71.1146,42.3218,13.9165984,-71.109,42.319,106
-71.1174,42.2546,-9497.178208,-71.1146,42.3246,15.37515127,-71.109,42.3218,219
