42.3072978122,-71.0610131197
42.3036708833,-71.0634750568
42.3013890872,-71.0638051134
42.3057176259,-71.0640457464
42.3496148115,-71.1335829687
42.3495799846,-71.1336681785
42.3495424437,-71.1337519665
42.3495022044,-71.133830934
42.3493319662,-71.1340504393
42.3492428804,-71.13423437
42.3491527303,-71.1344196186
42.3490643402,-71.1346059479
42.3488866382,-71.1349801745
42.348778641,-71.13616342
42.3487977542,-71.135954977
42.3488295373,-71.1357588321
42.3795335954,-71.0280691534
42.3800686471,-71.0277113086
42.3815358014,-71.0327249144
42.3807110266,-71.0336683603
42.3784336395,-71.0394875285
42.3732121369,-71.0345852337
42.3762527667,-71.0389172034
42.3776014422,-71.0344176802
42.352065728,-71.0601827349
42.3463314319,-71.0894914331
